"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gm49959",9.87500000000001,-6.74692700481669,1.14625478807236,-5.88606222196282,3.95505465086453e-09,4.17391368466958e-07
"ENSMUSG00000141561",10.125,-6.78299608684484,1.15301895406291,-5.882814036095,4.03349040458347e-09,4.23632286464171e-07
"Gm57064",10.5,-6.83546326646654,1.16210045646228,-5.88199000220286,4.05362833372613e-09,4.23719978826772e-07
"Airn",7.87500000000001,-6.42042754464387,1.09204296743778,-5.87928106868164,4.12052188873871e-09,4.28670976207125e-07
"ENSMUSG00000126200",9.50000000000001,-6.69107394009336,1.1409860960857,-5.86429051418589,4.51057153658164e-09,4.67035640563696e-07
"ENSMUSG00000123262",10.125,-6.78299599135815,1.15818032382738,-5.85659750196991,4.72446266402904e-09,4.8688582130564e-07
"ENSMUSG00000138618",9.62500000000001,-6.70993284973235,1.14609225630146,-5.85461843306217,4.78106408371431e-09,4.90416531315948e-07
"Gm26618",8.00000000000001,-6.44314740880419,1.10306882684344,-5.84111095519037,5.18538525896768e-09,5.29415775905114e-07
"Pet117",55.9843140885416,2.17929502819169,0.374251078343044,5.82308282942104,5.77719045006355e-09,5.87106979487709e-07
"Gm13919",9.50000000000001,-6.69107374599745,1.15168526775932,-5.80981100766823,6.25434057523213e-09,6.32668340861385e-07
"Gm13710",9.00000000000001,-6.61307154605456,1.14017163569705,-5.80006670838782,6.62885439082709e-09,6.6747698501397e-07
"Gm28037",7.25000000000001,-6.3011288010154,1.08966483718905,-5.78263020514644,7.35416071297542e-09,7.37128684066317e-07
"Gm56495",7.87500000000001,-6.4204272255611,1.11099346599772,-5.77899638662164,7.51475402708286e-09,7.49801662038617e-07
"9530056K15Rik",12.625,-7.10135562686973,1.22920005316056,-5.77721714916174,7.59462437946124e-09,7.54342080332822e-07
"ENSMUSG00000141156",7.62500000000001,-6.37388483066004,1.10355618188818,-5.77576831634831,7.66027200591488e-09,7.55446005265593e-07
"Gm56531",9.37500000000001,-6.67196488433456,1.15522769871574,-5.77545439029182,7.67456877473588e-09,7.55446005265593e-07
"ENSMUSG00000138644",8.37500000000001,-6.50923610004076,1.12720153203615,-5.77468705909459,7.70962375095295e-09,7.55508709630215e-07
"Gm12089",9.25000000000001,-6.65259962982992,1.15280333801322,-5.77080184491416,7.88952060852927e-09,7.69701630568115e-07
