"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000122529",21.2791855573697,-7.86619367724126,1.32153287468092,-5.95232538512562,2.64359122704524e-09,5.23526327503679e-07
"ENSMUSG00000137776",21.4051768456484,-7.87471023462778,1.32346060988899,-5.95009037351575,2.67994472607914e-09,5.25987008648854e-07
"Catsperg1",21.1538109189299,-7.85766708046328,1.32205340412886,-5.94353227783635,2.78944793587602e-09,5.42634022357758e-07
"5033421B08Rik",20.3979443398848,-7.80517413712053,1.32731975720852,-5.88040228794271,4.09270554141837e-09,7.89174150977707e-07
"Hs6st3",21.0261426743181,-7.84893720819723,1.33819914812115,-5.86529831469199,4.48325917581052e-09,8.56965245240581e-07
"Nr6a1os",20.5239225445314,-7.81405648360431,1.33381507812474,-5.85842566316643,4.6727569238426e-09,8.85487437068172e-07
"L3mbtl1",20.3969623960837,-7.80510672762747,1.3374182485389,-5.83595052344646,5.34847667020503e-09,1.00487362533715e-06
"Asb15",20.7741763268329,-7.83154445221823,1.3446000291783,-5.8244416795113,5.73038440143797e-09,1.05853201607067e-06
"Grik1",20.0196048852299,-7.77816520042016,1.3351866313085,-5.82552657286379,5.6932799200811e-09,1.05853201607067e-06
"Ralyl",19.8947488583002,-7.76913670981286,1.33695488788592,-5.811068705615,6.20752790006035e-09,1.13711565249272e-06
"Gm19026",20.1464088665464,-7.78727192609245,1.34373778710769,-5.79523177870442,6.82268884379807e-09,1.23947393524272e-06
"Fcrla",20.0196801359413,-7.77817018187853,1.34256051826138,-5.79353412831719,6.89204720189093e-09,1.24181132452431e-06
"Gm47920",20.7749654732493,-7.83159722016875,1.35250137966984,-5.79045414510447,7.0196361119856e-09,1.25451740661518e-06
"ENSMUSG00000132846",20.02162116901,-7.77830530023859,1.34423475499108,-5.78641883150107,7.1902805478214e-09,1.27465118550169e-06
"Gm31323",19.0132270391509,-7.70375262546177,1.3454199778745,-5.72590919723981,1.02881241527928e-08,1.80922836101353e-06
"Syce3",19.2637318145559,-7.72263952451689,1.35345308143756,-5.70587900713512,1.15744198533832e-08,2.01927696204024e-06
"Epha6",18.7608788058583,-7.68447793590827,1.3498170701605,-5.69297729728263,1.24842992391158e-08,2.16086508562396e-06
"1700027J07Rik",19.5152054166718,-7.74135144788219,1.36023455514278,-5.69118863993983,1.26158035534647e-08,2.16656713837705e-06
"6530403H02Rik",19.643184139174,-7.75077650690639,1.36591385749613,-5.67442556085813,1.39154809828919e-08,2.37124110826303e-06
"Lhx1os",19.3897914322279,-7.73204862887586,1.36902811065995,-5.64783773880914,1.62478419406347e-08,2.74738508876179e-06
"Grm4",19.5188203610081,-7.74160985476645,1.37125546441452,-5.64563646648574,1.64571268003072e-08,2.76153100247597e-06
"ENSMUSG00000134201",41.2211231157575,3.01664456088059,0.537449535875798,5.61288894959195,1.98976303609991e-08,3.31355841360214e-06
"Gm46412",18.3825296472183,-7.65508710279792,1.36457879749861,-5.60985347041179,2.02497996721899e-08,3.34685034882765e-06
"ENSMUSG00000128166",18.5090300385044,-7.66497925382002,1.37186848071931,-5.58725516443169,2.30686651736005e-08,3.78429401377675e-06
"1810064F22Rik",18.7614991312009,-7.68452324532352,1.378542390898,-5.57438298311431,2.48408710787063e-08,3.95689875400088e-06
"Ctcflos",17.7540506442043,-7.60489719070543,1.3640669299243,-5.57516425614647,2.47296417385877e-08,3.95689875400088e-06
"Gm38353",17.7546608024143,-7.60494502384116,1.36383774634395,-5.57613619671975,2.45919417490383e-08,3.95689875400088e-06
"Lingo2",18.2572362879712,-7.64521835093977,1.37119206820353,-5.57559989459112,2.46678302378036e-08,3.95689875400088e-06
"Ppp1r18os",17.8797485765015,-7.61507579527342,1.37170883617212,-5.55152492603605,2.83188326368909e-08,4.47845020880672e-06
"Gm41077",54.5514209379027,2.30294325613128,0.416368952267939,5.53101580602316,3.18381632080259e-08,4.99904645456303e-06
"Agrp",17.8806622243674,-7.61514686276553,1.37784954160467,-5.52683484867064,3.26059627109132e-08,5.08329271142761e-06
"Rnf225",18.1299695378859,-7.63512961095154,1.38402489170272,-5.51661292851338,3.45595448594401e-08,5.34991489507192e-06
