"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000134702",10.25,-6.80022873674568,1.45871214837542,-4.66180304614528,3.13451088192967e-06,0.000263599154588024
"ENSMUSG00000134796",9.62500000000001,-6.70946381298162,1.44384239923636,-4.64695026031249,3.3687835208425e-06,0.000282219196560962
"Gm671",9.75000000000001,-6.72807936376141,1.44812971083555,-4.64604745929798,3.38355193862653e-06,0.000282378636885603
"5033421B08Rik",66.7500000000001,1.19930853267718,0.258774935848997,4.63456218718573,3.57693696502039e-06,0.000297387081231941
"ENSMUSG00000127917",10.375,-6.81771577279055,1.47369049528671,-4.626287401999,3.72278622094086e-06,0.000308345036843135
"Cdh12",9.25000000000001,-6.65213084841935,1.4397745711351,-4.62025860282758,3.83262034694082e-06,0.000316248812011293
"Gm41077",9.12500000000001,-6.63250175244988,1.45432238738662,-4.56054435383361,5.10211837222611e-06,0.000419424704689104
"5730522E02Rik",9.25000000000001,-6.6521303929017,1.45994906714449,-4.55641264658128,5.20346644486594e-06,0.000426160018650606
"Gm48633",66.2500000000001,1.22239212073026,0.269060249391449,4.54319106406473,5.54089870087218e-06,0.000452108496600162
"Mcmdc2",59.125,1.57278724616118,0.346821439424171,4.53486165322561,5.76412553678959e-06,0.000468580708914795
"ENSMUSG00000139985",9.00000000000001,-6.61260213608143,1.45876886407634,-4.53300197099311,5.81512722913333e-06,0.000470982389491688
"Gm48500",46,2.0898844544641,0.46407638980743,4.50331992828014,6.69000553287569e-06,0.000539849012651061
"ENSMUSG00000141017",8.75000000000001,-6.57196019690212,1.4606110907113,-4.49945932815124,6.81265120947526e-06,0.000547010554355235
"Gm15421",8.62500000000001,-6.5512017768346,1.45640918033885,-4.49818764209548,6.85351963404664e-06,0.000547010554355235
"Hnf4aos",60.5000000000001,1.22523207094275,0.272372562441052,4.49836819084126,6.8477030529623e-06,0.000547010554355235
"Cfhr2",66.6250000000001,1.40636476395229,0.313576873528179,4.48491225812899,7.29439446782621e-06,0.000580089362950426
"Gm30505",39.875,1.99435252243388,0.444771641786402,4.4839920873185,7.32593799074665e-06,0.000580494631620572
