"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"4930500G05Rik",9.50000000000001,-6.69061234562472,1.06483307224063,-6.28324994784981,3.31567328586565e-10,3.6576849853027e-08
"ENSMUSG00000122482",11,-6.90211560625321,1.09897557364973,-6.2804995595408,3.37486837559179e-10,3.70446372988466e-08
"Gm30455",69.5,1.13448520910491,0.180750504582556,6.27652582063333,3.46221911461976e-10,3.78153169929979e-08
"Gm30648",10.625,-6.85207510512091,1.09219723600637,-6.27366090961332,3.52656105137552e-10,3.83283332396543e-08
"Marchf11",52.75,1.41660459662756,0.226188895930208,6.26292723522849,3.77816948309847e-10,4.08616437772557e-08
"C230057M02Rik",57.5,1.48627799657245,0.237605336955545,6.25523826870324,3.96909464915987e-10,4.27171391436167e-08
"2010309G21Rik",12.5,-7.08653931129036,1.13347674970594,-6.25203764711438,4.05131698791241e-10,4.33903916040347e-08
"Gm28888",11.75,-6.99727232030122,1.12102071797534,-6.24187600469945,4.3235364158614e-10,4.59327244100794e-08
"Rgs20",67.5000000000001,1.07275623495396,0.171871154186495,6.24163048204081,4.3303298179289e-10,4.59327244100794e-08
"ENSMUSG00000143937",47.625,2.0047374533946,0.321359447776331,6.23830252157367,4.42344579265838e-10,4.66959256092928e-08
"Dcstamp",16,-7.44268145287623,1.19327760147131,-6.23717519184086,4.45542929859502e-10,4.6809588864239e-08
"Hs3st2",66.5,1.17874871292407,0.19003316310866,6.2028579309079,5.54468903601848e-10,5.79774759249648e-08
"ENSMUSG00000134432",10,-6.76461238601563,1.09128300555555,-6.19877002718637,5.69061084933374e-10,5.92226165890803e-08
"Gm50114",11.25,-6.93453667486823,1.11938582930955,-6.19494770551591,5.8304384787658e-10,6.0392940918784e-08
"4930520O04Rik",10.875,-6.88562725623945,1.11277707836915,-6.18778674550955,6.10147927076865e-10,6.29051108182097e-08
"Gm42303",66.5000000000001,1.07800240109022,0.174494800884491,6.17784825465269,6.49811244026066e-10,6.66827231485911e-08
"ENSMUSG00000139985",9.00000000000001,-6.61260979760776,1.07239499894791,-6.16620723156595,6.99474037107725e-10,7.14467392625358e-08
"Nat8f3",8.75000000000001,-6.57196791503202,1.06913051343069,-6.14702118447964,7.89515879465598e-10,8.02722988417027e-08
"ENSMUSG00000134702",10.25,-6.80023598021955,1.10672839971805,-6.14444879335525,8.02416703788632e-10,8.12097235582045e-08
"ENSMUSG00000141314",8.50000000000001,-6.53014788898362,1.06303857466565,-6.14290774070688,8.10243494198967e-10,8.16274073630677e-08
"Gm31005",10,-6.7646121834768,1.1028419406677,-6.13380026097055,8.5804238111822e-10,8.60499502482332e-08
"Zfp804b",46,1.62708769431344,0.265327925055752,6.13236504967034,8.65821462712483e-10,8.6437189736767e-08
"Mgat4c",71,1.00381151710349,0.163767152933646,6.12950459919276,8.8153126975098e-10,8.76091189392607e-08
"Vsig2",9.87500000000001,-6.74646488464088,1.10139571198501,-6.12537783761836,9.04686610387158e-10,8.95071779595151e-08
"Gm56913",8.62500000000001,-6.55120935501372,1.07059113592814,-6.11924490607164,9.4019809866174e-10,9.2605315405241e-08
"G730013B05Rik",10.625,-6.85207460514672,1.12018878835456,-6.11689268485867,9.54175754858642e-10,9.35643541308721e-08
"ENSMUSG00000142811",10.875,-6.88562701486908,1.12607542630137,-6.11471208237368,9.67314473689395e-10,9.44330054557926e-08
"Gnrh1",62.875,1.14000735048789,0.186495612450102,6.112783756738,9.79080019203799e-10,9.51605394876362e-08
"D130043K22Rik",70.25,1.05035409078173,0.172065099516326,6.10439940309957,1.03187956623871e-09,9.98524511838801e-08
"Pet117",10.125,-6.78253390702769,1.11199480820829,-6.09942947301714,1.06447713285284e-09,1.02557026122848e-07
"Trpc5",71.875,1.03021450784943,0.168999578299454,6.09595904448928,1.08783264648467e-09,1.04351529040832e-07
"Gm14541",69.125,1.08698318292078,0.178418458895863,6.09232469357454,1.11282681011728e-09,1.06287003946396e-07
"Gm49678",39.5,1.8398423995126,0.302305491842675,6.08603696974874,1.15739727638475e-09,1.10067483227917e-07
