"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gm34507",12.9407306241245,-7.1456193459555,1.1605252710414,-6.1572285621522,7.40289729779558e-10,1.03209507389773e-07
"ENSMUSG00000135323",10.5536659870682,-6.85144472535519,1.1145725127476,-6.14715027240828,7.88873848315471e-10,1.0929127755153e-07
"Gm40830",9.54856591817909,-6.70705652876019,1.09345555628566,-6.13381722760024,8.57950828114111e-10,1.1811838026061e-07
"1700001G11Rik",10.0511653513662,-6.78106155748981,1.10593190853544,-6.13153622312049,8.70345124764985e-10,1.18401952075878e-07
"ENSMUSG00000138730",35.2063842506959,2.54466352427864,0.415017532763143,6.1314602959941,8.70760678967324e-10,1.18401952075878e-07
"Gm44790",10.4280847381361,-6.83417296415437,1.11535675555774,-6.12734260145932,8.93589245906377e-10,1.20024292126986e-07
"Gm57309",12.0612227816658,-7.04407766027475,1.14946134172932,-6.12815534072437,8.89037654935314e-10,1.20024292126986e-07
"Cdh12",9.29724973533799,-6.66857846429858,1.08908966619817,-6.12307569456376,9.17860624435441e-10,1.22537174757963e-07
"ENSMUSG00000140523",10.0510555763827,-6.78104965297642,1.10817093139081,-6.11913691371229,9.40835427839103e-10,1.24847727737589e-07
"2010309G21Rik",12.5639539448332,-7.10298888695746,1.16193185066596,-6.11308561933852,9.77229056207932e-10,1.28900608683523e-07
"ENSMUSG00000136986",10.1768344202851,-6.79898670298292,1.11431651804451,-6.1014860615315,1.05086805675218e-09,1.37788818774626e-07
"4930405D11Rik",11.1817698266989,-6.93485034896082,1.14184441807086,-6.07337588134575,1.25248814552379e-09,1.62869499385815e-07
"Sgcz",11.8101920137819,-7.01372960303028,1.15494036928482,-6.07280669163328,1.25693730232379e-09,1.62869499385815e-07
"Gm13322",9.42297369174867,-6.68795281323734,1.10158168984719,-6.0712272860718,1.26936380625476e-09,1.63517812422105e-07
"Gm15421",8.66908003071713,-6.56765237737484,1.08271651251892,-6.06590210958854,1.31215036151739e-09,1.68046791648285e-07
